symbol,name,exchange,listing_date,registration,industry_code,preferred_shares,source,instrument_type,is_ky,point_in_time_complete,is_suspended,is_disposition,is_full_cash_delivery,snapshot_date
5498,凱崴,TPEx,2001-03-29,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5508,永信建,TPEx,1998-05-13,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5511,德昌,TPEx,1998-12-09,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5512,力麒,TPEx,1998-12-04,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5514,三豐,TPEx,1998-12-29,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5516,雙喜,TPEx,1999-03-23,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5520,力泰,TPEx,1999-10-27,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5523,豐謙,TPEx,1999-12-27,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5529,鉅陞,TPEx,1996-01-12,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5530,龍巖,TPEx,2000-10-04,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5536,聖暉*,TPEx,2010-11-10,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5543,桓鼎-KY,TPEx,2016-05-09,KY 開曼群島,14,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
5547,久舜,TPEx,2026-02-03,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5548,安倉,TPEx,2024-03-18,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5601,台聯櫃,TPEx,1994-11-24,－,15,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5603,陸海,TPEx,1997-01-25,－,15,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5604,中連,TPEx,1997-05-22,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5609,中菲行,TPEx,2001-10-15,－,15,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5701,劍湖山,TPEx,1998-03-12,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
5703,亞都麗緻,TPEx,1999-06-15,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5704,老爺知,TPEx,1999-12-21,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5864,致和證,TPEx,2018-04-02,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5878,台名,TPEx,2014-10-28,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5902,德記,TPEx,1998-02-07,－,38,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5903,全家,TPEx,2002-02-25,－,38,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5904,寶雅*,TPEx,2002-09-06,－,38,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
5905,南仁湖,TPEx,2003-06-17,－,16,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6015,宏遠證,TPEx,1996-07-25,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6016,康和證,TPEx,1996-12-04,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6020,大展證,TPEx,2003-01-23,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6021,美好證,TPEx,2003-04-21,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6023,元大期貨,TPEx,2007-11-28,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6026,福邦證,TPEx,2016-01-27,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6028,公勝保經,TPEx,2026-03-30,－,17,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6101,寬魚國際,TPEx,2001-03-29,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6103,合邦,TPEx,2001-05-07,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6104,創惟,TPEx,2001-05-22,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6109,亞元,TPEx,2001-07-26,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6111,光聚晶電,TPEx,2001-08-08,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6113,亞矽,TPEx,2001-08-10,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6114,久威,TPEx,2001-09-27,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6118,建達,TPEx,2001-10-25,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6121,新普,TPEx,2001-11-27,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6122,擎邦,TPEx,2000-07-14,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6123,上奇,TPEx,2002-01-23,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6124,業強,TPEx,2002-03-19,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6125,廣運,TPEx,2002-01-23,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6126,信音,TPEx,2002-01-18,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6127,九豪,TPEx,2002-01-10,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6129,普誠,TPEx,2001-12-25,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6130,上亞科技,TPEx,2002-03-26,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6134,萬旭,TPEx,2002-01-08,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6138,茂達,TPEx,2002-01-18,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6140,訊達電腦,TPEx,2002-02-04,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6143,振曜,TPEx,2002-01-28,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6144,得利影,TPEx,2002-01-23,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6146,耕興,TPEx,2002-01-23,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6147,頎邦,TPEx,2002-01-31,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6148,驊宏資,TPEx,2002-02-01,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6150,撼訊,TPEx,2002-03-11,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6151,晉倫,TPEx,2002-02-25,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6154,順發,TPEx,2002-02-18,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6156,松上,TPEx,2002-02-19,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6158,禾昌,TPEx,2002-02-19,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6160,欣技,TPEx,2002-03-01,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6161,捷波,TPEx,2002-03-01,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6163,華電網,TPEx,2002-03-19,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6167,久正,TPEx,2002-03-26,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6169,昱泉,TPEx,2002-03-22,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6170,統振,TPEx,2002-04-16,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6171,大城地產,TPEx,2002-04-22,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6173,信昌電,TPEx,2002-04-19,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6174,安碁,TPEx,2002-05-02,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6175,立敦,TPEx,2002-06-10,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6179,亞通,TPEx,2002-05-17,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6180,橘子,TPEx,2002-05-21,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6182,合晶,TPEx,2002-05-16,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6185,幃翔,TPEx,2002-08-09,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6186,新潤,TPEx,2002-08-02,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6187,萬潤,TPEx,2002-09-27,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6188,廣明,TPEx,2002-08-27,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6190,萬泰科,TPEx,1998-02-04,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6194,育富,TPEx,2002-12-05,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6195,詩肯,TPEx,2002-10-21,－,38,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6198,瑞築,TPEx,2002-12-26,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6199,天品,TPEx,2016-10-07,－,20,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6203,海韻電,TPEx,2002-12-26,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6204,艾華,TPEx,2002-11-13,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6207,雷科,TPEx,2002-12-23,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6208,日揚,TPEx,2002-12-23,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6210,慶生,TPEx,2003-02-14,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6212,理銘,TPEx,2002-12-26,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6217,中探針,TPEx,2003-01-09,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6218,豪勉,TPEx,2003-01-14,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6219,富旺,TPEx,2003-02-26,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6220,岳豐,TPEx,2003-01-09,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6221,晉泰,TPEx,2003-01-06,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6222,立軒,TPEx,2003-01-09,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6223,旺矽,TPEx,2003-01-06,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6227,茂綸,TPEx,2003-01-14,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6228,全譜,TPEx,2003-01-21,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6229,研通,TPEx,2003-01-14,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6231,系微,TPEx,2003-01-23,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6233,旺玖,TPEx,2003-02-20,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6234,高僑,TPEx,2003-03-12,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6236,中湛,TPEx,2003-03-31,－,36,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,True,2026-08-21
6237,驊訊,TPEx,2003-04-21,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6240,松崗,TPEx,2003-05-30,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6241,鑫永洋,TPEx,2003-04-08,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6242,立康,TPEx,2003-04-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6244,茂迪,TPEx,2003-05-15,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6245,立端,TPEx,2003-05-19,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6246,臺龍,TPEx,2003-06-18,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6248,沛波,TPEx,2003-09-03,－,10,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6259,百徽,TPEx,2003-09-17,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6261,久元,TPEx,2004-03-29,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6263,普萊德,TPEx,2003-09-17,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6264,富裔,TPEx,2004-02-24,－,14,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6265,方土昶,TPEx,2003-10-24,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6266,泰詠,TPEx,2004-04-29,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6270,倍微,TPEx,2003-09-17,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6274,台燿,TPEx,2003-12-18,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6275,元山,TPEx,2004-12-23,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6276,安鈦克,TPEx,2003-10-30,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6279,胡連,TPEx,2003-11-26,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6284,佳邦,TPEx,2004-06-29,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6290,良維,TPEx,2005-06-03,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6291,沛亨,TPEx,2004-01-28,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6292,迅德,TPEx,2003-11-26,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6294,智基,TPEx,2004-01-13,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6411,晶焱,TPEx,2014-03-11,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6417,韋僑,TPEx,2015-10-08,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6418,詠昇,TPEx,2019-02-18,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6419,京晨科,TPEx,2014-12-29,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6423,億而得,TPEx,2026-01-22,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6425,易發,TPEx,2019-01-18,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6432,今展科,TPEx,2015-05-20,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6435,大中,TPEx,2016-01-07,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6441,廣錠,TPEx,2017-09-27,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6461,益得,TPEx,2018-03-28,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6462,神盾,TPEx,2015-12-23,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6465,威潤,TPEx,2015-11-20,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6469,大樹,TPEx,2016-03-30,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6470,宇智,TPEx,2015-11-03,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6474,華豫寧,TPEx,2025-11-25,－,29,0,TPEx mopsfin_t187ap03_O,stock,False,False,True,False,False,2026-08-21
6482,弘煜科,TPEx,2016-06-13,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6485,點序,TPEx,2015-11-17,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6486,互動,TPEx,2016-09-13,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6488,環球晶,TPEx,2015-09-25,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6492,生華科,TPEx,2017-04-24,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6494,九齊,TPEx,2016-05-09,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6496,科懋,TPEx,2016-01-07,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6498,久禾光,TPEx,2025-05-20,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6499,益安,TPEx,2016-07-27,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6506,雙邦,TPEx,2011-05-03,－,04,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6508,惠光,TPEx,2004-03-22,－,33,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6509,聚和,TPEx,2004-04-12,－,21,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6510,精測,TPEx,2016-03-24,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6512,啟發電,TPEx,2016-03-25,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6516,勤崴國際,TPEx,2019-05-06,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6517,保勝光學,TPEx,2022-12-15,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6523,達爾膚,TPEx,2016-06-16,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6527,明達醫,TPEx,2019-12-25,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6530,創威,TPEx,2018-01-23,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6532,瑞耘,TPEx,2016-09-26,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6535,順藥,TPEx,2016-09-26,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6538,倉和,TPEx,2016-10-21,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6542,隆中,TPEx,2016-09-08,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6546,正基,TPEx,2022-05-24,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6547,高端疫苗,TPEx,2018-04-17,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6548,長科*,TPEx,2016-09-13,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6556,勝品,TPEx,2017-10-31,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6560,欣普羅,TPEx,2017-01-24,－,26,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6561,是方,TPEx,2018-06-05,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6568,宏觀,TPEx,2016-12-28,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6569,醫揚,TPEx,2016-12-21,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6570,維田,TPEx,2017-12-11,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6574,霈方,TPEx,2017-09-04,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6576,逸達,TPEx,2018-06-29,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6577,勁豐,TPEx,2017-03-21,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6578,達邦蛋白,TPEx,2018-09-18,－,33,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6584,南俊國際,TPEx,2023-05-18,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6588,東典光電,TPEx,2020-07-01,－,27,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6590,普鴻,TPEx,2018-12-24,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6593,台灣銘板,TPEx,2017-11-03,－,30,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6596,寬宏藝術,TPEx,2018-01-04,－,32,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6597,立誠,TPEx,2025-05-08,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6603,富強鑫,TPEx,2004-04-05,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6609,瀧澤科,TPEx,2003-09-23,－,05,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6612,奈米醫材,TPEx,2018-07-18,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6613,朋億*,TPEx,2017-12-28,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6615,慧智,TPEx,2018-01-22,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6616,特昇-KY,TPEx,2018-01-10,KY 開曼群島,38,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
6617,共信-KY,TPEx,2024-06-18,KY 開曼群島,22,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
6620,漢達,TPEx,2025-12-23,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6624,萬年清,TPEx,2019-05-28,－,35,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6629,泰金-KY,TPEx,2019-06-06,KY 開曼群島,38,0,TPEx mopsfin_t187ap03_O,stock,True,False,False,False,False,2026-08-21
6637,醫影,TPEx,2024-06-18,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6640,均華,TPEx,2018-10-23,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6642,富致,TPEx,2019-09-23,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6643,M31,TPEx,2019-01-23,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6649,台生材,TPEx,2019-06-05,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6651,全宇昕,TPEx,2021-02-01,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6654,天正國際,TPEx,2018-10-23,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6661,威健生技,TPEx,2021-01-27,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6662,樂斯科,TPEx,2019-03-26,－,22,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6664,群翊,TPEx,2018-09-12,－,28,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6667,信紘科,TPEx,2018-11-13,－,31,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6679,鈺太,TPEx,2019-05-09,－,24,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
6680,鑫創電子,TPEx,2019-09-16,－,25,0,TPEx mopsfin_t187ap03_O,stock,False,False,False,False,False,2026-08-21
